EBU_SEGMENT,ACQ_CHANNEL,PRODUCT_TYPE,CLT,CLTV_USER,AVG_REV_MONTH,CLTV,INFLOW_BASE,MONTH_ID
Public,OTHER,830_Internet guaranteed,16.27158218,1170.740831,71.95003028,0,0,01/12/2023
SMB,DIGITAL,830_Internet guaranteed,35.9774765,1222.633563,33.98330517,0,0,01/12/2023
SMB,DSA,830_Internet guaranteed,54.03515909,1558.784696,28.84760075,0,0,01/12/2023
SMB,FIELD SALES,830_Internet guaranteed,45.10147265,1844.689759,40.90087642,0,0,01/12/2023
SMB,INDIRECT DEALERS,830_Internet guaranteed,29.80615152,880.4532819,29.53931443,0,0,01/12/2023
SMB,INDIRECT FRANCHISES,830_Internet guaranteed,38.26994806,661.7133631,17.29067837,0,0,01/12/2023
Public,any,890_Fixed at Home_Office,49.4116847,140.7182826,2.847874616,140.7182826,1,01/12/2023
any,SR BSA,890_Fixed at Home_Office,25.62823996,55.35764163,2.160025102,55.35764163,1,01/12/2023
Public,DIRECT SALES,890_Fixed at Home_Office,46.56272978,93.54612484,2.009034378,93.54612484,1,01/12/2023
SMB,SR BSA,890_Fixed at Home_Office,25.62823996,55.35764163,2.160025102,55.35764163,1,01/12/2023
any,DSA,890_Fixed at Home_Office,14.04555911,24.25737135,1.72704918,72.77211405,3,01/12/2023
SMB,DSA,890_Fixed at Home_Office,14.04555911,24.25737135,1.72704918,72.77211405,3,01/12/2023
Strategic,OTHER,890_Fixed at Home_Office,15.26561032,42.08311458,2.756726636,168.3324583,4,01/12/2023
SMB,OTHER,890_Fixed at Home_Office,47.15676031,153.650968,3.258302034,1229.207744,8,01/12/2023
any,BSA,890_Fixed at Home_Office,45.8053849,91.13511213,1.989615682,820.2160092,9,01/12/2023
SMB,BSA,890_Fixed at Home_Office,45.8053849,91.13511213,1.989615682,820.2160092,9,01/12/2023
any,INDIRECT SALES,890_Fixed at Home_Office,47.38225114,162.0333248,3.419705078,1782.366573,11,01/12/2023
any,PAM,890_Fixed at Home_Office,54.17653677,130.6562404,2.411675759,1437.218645,11,01/12/2023
MLE,INDIRECT SALES,890_Fixed at Home_Office,47.38225114,162.0333248,3.419705078,1782.366573,11,01/12/2023
SMB,PAM,890_Fixed at Home_Office,54.17653677,130.6562404,2.411675759,1437.218645,11,01/12/2023
MLE,any,890_Fixed at Home_Office,58.86428775,217.1102178,3.688318097,170431.521,785,01/12/2023
any,INDIRECT HUNTING,890_Fixed at Home_Office,35.03370999,113.8599318,3.250010684,2618.778431,23,01/12/2023
SMB,INDIRECT HUNTING,890_Fixed at Home_Office,35.03370999,113.8599318,3.250010684,2618.778431,23,01/12/2023
MLE,DIRECT SALES,890_Fixed at Home_Office,61.37339642,246.8162616,4.021551291,132787.1487,538,01/12/2023
Strategic,DIRECT SALES,890_Fixed at Home_Office,50.72637631,122.3079496,2.411131219,6115.397479,50,01/12/2023
Strategic,any,890_Fixed at Home_Office,54.73228112,135.6295478,2.478053994,7323.995584,54,01/12/2023
SMB,any,890_Fixed at Home_Office,44.33967902,107.2245571,2.418252894,5897.350642,55,01/12/2023
any,DIRECT SALES,890_Fixed at Home_Office,60.95711465,229.4311983,3.763813291,135134.9758,589,01/12/2023
MLE,OTHER,890_Fixed at Home_Office,52.57513049,127.3262727,2.421796607,11459.36454,90,01/12/2023
any,OTHER,890_Fixed at Home_Office,51.30843382,146.6991986,2.859163449,14963.31826,102,01/12/2023
any,any,890_Fixed at Home_Office,53.1750645,165.5804597,3.113874167,148194.5114,895,01/12/2023
any,TAM DIRECT SALES,890_Fixed at Home_Office,52.63323972,197.4211991,3.750884425,28823.49507,146,01/12/2023
MLE,TAM DIRECT SALES,890_Fixed at Home_Office,52.63323972,197.4211991,3.750884425,28823.49507,146,01/12/2023
OTHER,any,890_Fixed at Home_Office,14.49407143,39.41773924,2.71957672,0,0,01/12/2023
Wholesale,any,890_Fixed at Home_Office,50.85111346,281.9693759,5.544999052,0,0,01/12/2023
any,DIGITAL,890_Fixed at Home_Office,14.34778138,37.66292611,2.625,0,0,01/12/2023
any,FIELD SALES,890_Fixed at Home_Office,52.9277301,170.1711468,3.215160494,0,0,01/12/2023
any,INDIRECT DEALERS,890_Fixed at Home_Office,37.20806189,73.90814545,1.986347627,0,0,01/12/2023
any,INDIRECT FRANCHISES,890_Fixed at Home_Office,36.65670946,71.54416011,1.95173438,0,0,01/12/2023
any,RAM,890_Fixed at Home_Office,51.30787723,177.5341002,3.46017239,0,0,01/12/2023
OTHER,OTHER,890_Fixed at Home_Office,14.49407143,39.41773924,2.71957672,0,0,01/12/2023
Public,OTHER,890_Fixed at Home_Office,63.4469021,354.1339113,5.581579235,0,0,01/12/2023
SMB,DIGITAL,890_Fixed at Home_Office,14.34778138,37.66292611,2.625,0,0,01/12/2023
SMB,FIELD SALES,890_Fixed at Home_Office,43.91251341,118.5063897,2.698692935,0,0,01/12/2023
SMB,INDIRECT DEALERS,890_Fixed at Home_Office,37.20806189,73.90814545,1.986347627,0,0,01/12/2023
SMB,INDIRECT FRANCHISES,890_Fixed at Home_Office,36.65670946,71.54416011,1.95173438,0,0,01/12/2023
SMB,RAM,890_Fixed at Home_Office,42.61198584,143.9333984,3.377767912,0,0,01/12/2023
Wholesale,OTHER,890_Fixed at Home_Office,47.23198484,581.1001223,12.30310613,0,0,01/12/2023
Wholesale,any,810_Internet Office Connect,15.04076112,102.6751614,6.826460481,102.6751614,1,01/12/2023
Strategic,OTHER,810_Internet Office Connect,32.17899967,332.2251129,10.32428343,332.2251129,1,01/12/2023
Wholesale,OTHER,810_Internet Office Connect,15.04076112,102.6751614,6.826460481,102.6751614,1,01/12/2023
any,INDIRECT FRANCHISES,810_Internet Office Connect,42.81857943,294.2538863,6.872107628,588.5077726,2,01/12/2023
SMB,INDIRECT FRANCHISES,810_Internet Office Connect,42.81857943,294.2538863,6.872107628,588.5077726,2,01/12/2023
any,FIELD SALES,810_Internet Office Connect,23.83845993,192.5942224,8.079138626,577.7826672,3,01/12/2023
SMB,FIELD SALES,810_Internet Office Connect,22.5820131,180.3398945,7.98599725,541.0196836,3,01/12/2023
any,DSA,810_Internet Office Connect,14.79451283,97.69911587,6.603739982,488.4955793,5,01/12/2023
SMB,DSA,810_Internet Office Connect,14.79451283,97.69911587,6.603739982,488.4955793,5,01/12/2023
Public,any,810_Internet Office Connect,29.50098881,284.4659247,9.642589492,1706.795548,6,01/12/2023
Public,DIRECT SALES,810_Internet Office Connect,31.48911936,286.7811403,9.107309004,1720.686842,6,01/12/2023
SMB,OTHER,810_Internet Office Connect,45.42304906,382.1147171,8.41235287,3439.032454,9,01/12/2023
Strategic,DIRECT SALES,810_Internet Office Connect,67.03929406,574.7833436,8.573827508,13220.0169,23,01/12/2023
Strategic,any,810_Internet Office Connect,71.76455352,639.5864522,8.912289157,15350.07485,24,01/12/2023
any,PAM,810_Internet Office Connect,57.12583997,426.3072272,7.462598842,14920.75295,35,01/12/2023
SMB,PAM,810_Internet Office Connect,57.12583997,426.3072272,7.462598842,14920.75295,35,01/12/2023
any,DIGITAL,810_Internet Office Connect,28.31652156,226.899094,8.012957861,10210.45923,45,01/12/2023
SMB,DIGITAL,810_Internet Office Connect,28.31652156,226.899094,8.012957861,10210.45923,45,01/12/2023
any,INDIRECT SALES,810_Internet Office Connect,49.9402779,432.6539543,8.663427048,27689.85308,64,01/12/2023
MLE,INDIRECT SALES,810_Internet Office Connect,49.9402779,432.6539543,8.663427048,27689.85308,64,01/12/2023
any,RAM,810_Internet Office Connect,20.90268653,150.6397866,7.206718925,10846.06463,72,01/12/2023
SMB,RAM,810_Internet Office Connect,20.90268653,150.6397866,7.206718925,10846.06463,72,01/12/2023
any,SR BSA,810_Internet Office Connect,39.77207971,291.3382973,7.325196455,22724.38719,78,01/12/2023
SMB,SR BSA,810_Internet Office Connect,39.77207971,291.3382973,7.325196455,22724.38719,78,01/12/2023
MLE,OTHER,810_Internet Office Connect,53.43387179,392.4494877,7.344582651,32965.75697,84,01/12/2023
any,OTHER,810_Internet Office Connect,50.6923985,404.8844741,7.987084573,38464.02504,95,01/12/2023
any,INDIRECT HUNTING,810_Internet Office Connect,33.1839739,279.1361766,8.411776644,29309.29854,105,01/12/2023
SMB,INDIRECT HUNTING,810_Internet Office Connect,33.1839739,279.1361766,8.411776644,29309.29854,105,01/12/2023
any,BSA,810_Internet Office Connect,44.94031831,308.0353027,6.854319558,113048.9561,367,01/12/2023
SMB,BSA,810_Internet Office Connect,44.94031831,308.0353027,6.854319558,113048.9561,367,01/12/2023
any,TAM DIRECT SALES,810_Internet Office Connect,54.48302535,551.4955316,10.12233678,69488.43699,126,01/12/2023
MLE,TAM DIRECT SALES,810_Internet Office Connect,54.48302535,551.4955316,10.12233678,69488.43699,126,01/12/2023
MLE,DIRECT SALES,810_Internet Office Connect,72.61996327,674.9091893,9.293714275,618216.8174,916,01/12/2023
any,any,810_Internet Office Connect,53.08955781,437.2118664,8.235364626,849065.4446,1942,01/12/2023
MLE,any,810_Internet Office Connect,66.7269557,600.6901165,9.002210729,714821.2387,1190,01/12/2023
any,DIRECT SALES,810_Internet Office Connect,72.71073446,670.1936347,9.217258492,633332.9848,945,01/12/2023
SMB,any,810_Internet Office Connect,43.41936158,322.510675,7.427807855,232530.1967,721,01/12/2023
OTHER,any,810_Internet Office Connect,16.17996807,88.49979233,5.469713656,0,0,01/12/2023
any,INDIRECT DEALERS,810_Internet Office Connect,45.90864992,337.3058159,7.347325972,0,0,01/12/2023
OTHER,OTHER,810_Internet Office Connect,16.17996807,88.49979233,5.469713656,0,0,01/12/2023
Public,OTHER,810_Internet Office Connect,13.87161414,158.7840654,11.4466899,0,0,01/12/2023
SMB,INDIRECT DEALERS,810_Internet Office Connect,45.90864992,337.3058159,7.347325972,0,0,01/12/2023
Wholesale,any,835_Fixed Data_Internet_VPN,57.53912062,1213.097914,21.08301101,3639.293741,3,01/12/2023
Wholesale,OTHER,835_Fixed Data_Internet_VPN,48.98811473,1208.740214,24.67415251,3626.220642,3,01/12/2023
MLE,DIRECT SALES,835_Fixed Data_Internet_VPN,64.62438016,1362.682005,21.08619071,13626.82005,10,01/12/2023
MLE,OTHER,835_Fixed Data_Internet_VPN,18.44273801,408.8630106,22.16932271,4088.630106,10,01/12/2023
Public,any,835_Fixed Data_Internet_VPN,22.02411314,348.1822625,15.80913884,4178.18715,12,01/12/2023
Public,DIRECT SALES,835_Fixed Data_Internet_VPN,19.59926076,339.5555495,17.32491616,4074.666594,12,01/12/2023
any,OTHER,835_Fixed Data_Internet_VPN,61.45752018,1042.118561,16.95672975,13547.54129,13,01/12/2023
MLE,any,835_Fixed Data_Internet_VPN,66.21849815,1407.956717,21.26228706,28159.13433,20,01/12/2023
Strategic,any,835_Fixed Data_Internet_VPN,65.65785904,1052.65519,16.03243246,70527.89776,67,01/12/2023
Strategic,DIRECT SALES,835_Fixed Data_Internet_VPN,62.18557595,988.3794206,15.89403018,66221.42118,67,01/12/2023
any,DIRECT SALES,835_Fixed Data_Internet_VPN,63.75481987,1070.564899,16.79190533,95280.27605,89,01/12/2023
any,any,835_Fixed Data_Internet_VPN,65.80321701,1112.488816,16.9062983,113473.8592,102,01/12/2023
OTHER,any,835_Fixed Data_Internet_VPN,60.90513673,812.7810189,13.34503233,0,0,01/12/2023
SMB,any,835_Fixed Data_Internet_VPN,18.3066126,460.3240923,25.14523589,0,0,01/12/2023
any,BSA,835_Fixed Data_Internet_VPN,43.72007847,582.8420825,13.33122224,0,0,01/12/2023
any,INDIRECT DEALERS,835_Fixed Data_Internet_VPN,47.61483583,621.3069882,13.04860087,0,0,01/12/2023
any,INDIRECT HUNTING,835_Fixed Data_Internet_VPN,33.12782264,464.7770045,14.0298084,0,0,01/12/2023
any,INDIRECT SALES,835_Fixed Data_Internet_VPN,28.55934576,674.8478017,23.62966601,0,0,01/12/2023
any,PAM,835_Fixed Data_Internet_VPN,56.97147783,850.3066776,14.92512938,0,0,01/12/2023
any,TAM DIRECT SALES,835_Fixed Data_Internet_VPN,22.61541522,418.6311473,18.51087602,0,0,01/12/2023
MLE,INDIRECT SALES,835_Fixed Data_Internet_VPN,28.55934576,674.8478017,23.62966601,0,0,01/12/2023
MLE,TAM DIRECT SALES,835_Fixed Data_Internet_VPN,22.11253935,404.7444014,18.30384087,0,0,01/12/2023
OTHER,OTHER,835_Fixed Data_Internet_VPN,52.0206048,418.4745565,8.044400064,0,0,01/12/2023
Public,OTHER,835_Fixed Data_Internet_VPN,35.34069211,220.7385063,6.246015375,0,0,01/12/2023
SMB,BSA,835_Fixed Data_Internet_VPN,42.24574742,553.5004203,13.10192041,0,0,01/12/2023
SMB,INDIRECT DEALERS,835_Fixed Data_Internet_VPN,38.37179295,428.6019923,11.16971503,0,0,01/12/2023
SMB,INDIRECT HUNTING,835_Fixed Data_Internet_VPN,30.74760823,412.815586,13.42594139,0,0,01/12/2023
SMB,OTHER,835_Fixed Data_Internet_VPN,15.12008698,384.694079,25.44258373,0,0,01/12/2023
SMB,PAM,835_Fixed Data_Internet_VPN,53.20917982,749.9943065,14.09520517,0,0,01/12/2023
Strategic,OTHER,835_Fixed Data_Internet_VPN,49.06212846,812.1036018,16.55255545,0,0,01/12/2023
OTHER,any,820_Internet HFC best effort,16.42107989,63.59634694,3.872848031,63.59634694,1,01/12/2023
Public,any,820_Internet HFC best effort,68.43761658,308.8405104,4.512730365,308.8405104,1,01/12/2023
Strategic,any,820_Internet HFC best effort,14.06543651,153.892423,10.94117647,153.892423,1,01/12/2023
Wholesale,any,820_Internet HFC best effort,32.35245439,502.349335,15.52739489,502.349335,1,01/12/2023
OTHER,OTHER,820_Internet HFC best effort,16.09457539,62.28698208,3.870060599,62.28698208,1,01/12/2023
Public,OTHER,820_Internet HFC best effort,46.92978386,441.3794068,9.405102059,441.3794068,1,01/12/2023
Strategic,DIRECT SALES,820_Internet HFC best effort,70.9316174,459.8394298,6.482855553,459.8394298,1,01/12/2023
Wholesale,OTHER,820_Internet HFC best effort,30.63608772,522.5004285,17.05506373,522.5004285,1,01/12/2023
any,INDIRECT DEALERS,820_Internet HFC best effort,17.84788794,112.2647345,6.290085126,224.529469,2,01/12/2023
SMB,INDIRECT DEALERS,820_Internet HFC best effort,17.83975208,112.2410538,6.291626325,224.4821077,2,01/12/2023
any,INDIRECT SALES,820_Internet HFC best effort,58.39770792,419.6694724,7.186403155,1259.008417,3,01/12/2023
MLE,INDIRECT SALES,820_Internet HFC best effort,60.71508628,431.3005767,7.103680537,1293.90173,3,01/12/2023
MLE,OTHER,820_Internet HFC best effort,33.69699019,342.5404781,10.16531376,1027.621434,3,01/12/2023
any,DIGITAL,820_Internet HFC best effort,27.66207201,196.7920335,7.114146528,1377.544235,7,01/12/2023
SMB,DIGITAL,820_Internet HFC best effort,27.66207201,196.7920335,7.114146528,1377.544235,7,01/12/2023
SMB,OTHER,820_Internet HFC best effort,21.74754565,192.7943058,8.865106386,1735.148752,9,01/12/2023
any,DSA,820_Internet HFC best effort,35.87742885,307.9108776,8.582300557,3079.108776,10,01/12/2023
SMB,DSA,820_Internet HFC best effort,35.90647372,306.0377748,8.523192146,3060.377748,10,01/12/2023
any,RAM,820_Internet HFC best effort,41.82626907,317.5668585,7.592521769,3493.235443,11,01/12/2023
SMB,RAM,820_Internet HFC best effort,41.79227561,317.2367199,7.590797946,3489.603919,11,01/12/2023
any,SR BSA,820_Internet HFC best effort,37.75047657,253.738272,6.721458774,3552.335808,14,01/12/2023
SMB,SR BSA,820_Internet HFC best effort,37.75047657,253.738272,6.721458774,3552.335808,14,01/12/2023
any,OTHER,820_Internet HFC best effort,22.39062002,202.6900461,9.052453478,3040.350691,15,01/12/2023
any,INDIRECT HUNTING,820_Internet HFC best effort,37.62102976,289.1587595,7.686093692,4626.540152,16,01/12/2023
SMB,INDIRECT HUNTING,820_Internet HFC best effort,37.62102976,289.1587595,7.686093692,4626.540152,16,01/12/2023
any,TAM DIRECT SALES,820_Internet HFC best effort,54.95894707,534.2844556,9.721519136,9082.835746,17,01/12/2023
MLE,TAM DIRECT SALES,820_Internet HFC best effort,58.3423279,586.5619561,10.0537976,9971.553254,17,01/12/2023
any,PAM,820_Internet HFC best effort,25.77035495,190.1445242,7.378420846,3612.745959,19,01/12/2023
SMB,PAM,820_Internet HFC best effort,25.77035495,190.1445242,7.378420846,3612.745959,19,01/12/2023
MLE,DIRECT SALES,820_Internet HFC best effort,68.94240023,602.5988463,8.740613096,12051.97693,20,01/12/2023
any,DIRECT SALES,820_Internet HFC best effort,70.23816849,611.6015554,8.707538487,12843.63266,21,01/12/2023
MLE,any,820_Internet HFC best effort,42.11391283,418.0622108,9.926938217,17976.67506,43,01/12/2023
any,BSA,820_Internet HFC best effort,30.60217563,203.7995464,6.659642401,18953.35782,93,01/12/2023
SMB,BSA,820_Internet HFC best effort,30.60217563,203.7995464,6.659642401,18953.35782,93,01/12/2023
SMB,any,820_Internet HFC best effort,27.53586208,228.6712289,8.304487733,41389.49243,181,01/12/2023
any,any,820_Internet HFC best effort,28.86609521,246.4302595,8.53701402,56186.09917,228,01/12/2023
any,FIELD SALES,820_Internet HFC best effort,19.65474977,152.7811108,7.773241206,0,0,01/12/2023
any,INDIRECT FRANCHISES,820_Internet HFC best effort,32.01827348,328.8213192,10.26980169,0,0,01/12/2023
Public,DIRECT SALES,820_Internet HFC best effort,84.31281112,204.8508058,2.429652185,0,0,01/12/2023
SMB,FIELD SALES,820_Internet HFC best effort,19.65474977,152.7811108,7.773241206,0,0,01/12/2023
SMB,INDIRECT FRANCHISES,820_Internet HFC best effort,31.86594504,328.3070833,10.30275684,0,0,01/12/2023
Strategic,OTHER,820_Internet HFC best effort,16.60009772,182.9134863,11.01881985,0,0,01/12/2023
OTHER,any,M2M,61.61070824,9.006743502,0.146187956,18.013487,2,01/11/2023
OTHER,OTHER,M2M,61.61070824,9.006743502,0.146187956,18.013487,2,01/11/2023
SMB,any,M2M,60.56889892,44.72927387,0.738485835,18607.37793,416,01/11/2023
any,any,M2M,83.4912376,137.5514738,1.647495925,1640713.979,11928,01/11/2023
any,RAM,M2M,53.99238923,87.76286603,1.625467353,526.5771962,6,01/11/2023
Strategic,OTHER,M2M,83.7300449,151.6522719,1.811204951,10160.70221,67,01/11/2023
Strategic,any,M2M,80.4110906,162.2687919,2.017990189,436827.5878,2692,01/11/2023
Strategic,DIRECT SALES,M2M,78.96350525,162.4176804,2.056870195,426346.4111,2625,01/11/2023
Public,DIRECT SALES,M2M,89.79918078,94.056235,1.047406382,437737.7177,4654,01/11/2023
MLE,any,M2M,77.65595464,139.9492198,1.802169846,582188.7544,4160,01/11/2023
SMB,RAM,M2M,40.3970335,63.39771714,1.56936566,380.3863028,6,01/11/2023
any,OTHER,M2M,81.75643877,145.512237,1.77982602,105641.8841,726,01/11/2023
SMB,OTHER,M2M,46.77326569,101.2859334,2.16546636,2937.292068,29,01/11/2023
any,DIRECT SALES,M2M,84.58476087,154.5024319,1.826598909,1659047.114,10738,01/11/2023
any,PAM,M2M,38.86192145,51.83495802,1.333823859,103.669916,2,01/11/2023
SMB,PAM,M2M,38.86192145,51.83495802,1.333823859,103.669916,2,01/11/2023
any,BSA,M2M,40.31771432,79.10396373,1.962015086,4904.445751,62,01/11/2023
SMB,BSA,M2M,40.31771432,79.10396373,1.962015086,4904.445751,62,01/11/2023
any,DIGITAL,M2M,16.61615746,24.09502296,1.450095969,674.6606428,28,01/11/2023
SMB,DIGITAL,M2M,16.61615746,24.09502296,1.450095969,674.6606428,28,01/11/2023
any,TAM DIRECT SALES,M2M,24.95870763,22.25104192,0.891514186,1602.075018,72,01/11/2023
MLE,TAM DIRECT SALES,M2M,24.95870763,22.25104192,0.891514186,1602.075018,72,01/11/2023
Public,OTHER,M2M,36.7216821,86.49275358,2.355359249,345.9710143,4,01/11/2023
MLE,DIRECT SALES,M2M,83.81627255,209.7373925,2.502346932,725481.6406,3459,01/11/2023
any,INDIRECT SALES,M2M,56.66774653,27.21868003,0.480320494,136.0934002,5,01/11/2023
MLE,INDIRECT SALES,M2M,56.66774653,27.21868003,0.480320494,136.0934002,5,01/11/2023
MLE,OTHER,M2M,77.8438618,123.2643449,1.583481883,76916.95121,624,01/11/2023
any,INDIRECT HUNTING,M2M,41.00653927,14.00108017,0.341435303,2324.179308,166,01/11/2023
SMB,INDIRECT HUNTING,M2M,41.00653927,14.00108017,0.341435303,2324.179308,166,01/11/2023
any,SR BSA,M2M,22.43883972,30.18377413,1.345157526,3712.604218,123,01/11/2023
SMB,SR BSA,M2M,22.43883972,30.18377413,1.345157526,3712.604218,123,01/11/2023
Public,any,M2M,90.97428138,96.87117489,1.064819347,451225.9326,4658,01/11/2023
Wholesale,any,M2M,82.91033799,166.4275318,2.007319423,0,0,01/11/2023
any,DSA,M2M,80.39689236,143.3824987,1.783433345,0,0,01/11/2023
any,FIELD SALES,M2M,77.11850516,136.4337073,1.769143568,0,0,01/11/2023
any,INDIRECT DEALERS,M2M,42.67864269,132.8111627,3.111888157,0,0,01/11/2023
any,INDIRECT FRANCHISES,M2M,16.8536689,38.47880076,2.283111232,0,0,01/11/2023
SMB,DSA,M2M,58.48339532,116.4057381,1.990406636,0,0,01/11/2023
SMB,FIELD SALES,M2M,55.72096727,65.52770261,1.17599722,0,0,01/11/2023
SMB,INDIRECT DEALERS,M2M,29.67545233,132.540114,4.466321608,0,0,01/11/2023
SMB,INDIRECT FRANCHISES,M2M,16.8536689,38.47880076,2.283111232,0,0,01/11/2023
Wholesale,OTHER,M2M,76.86800228,378.2323131,4.920543034,0,0,01/11/2023
any,RAM,any,30.43355935,514.4165015,16.90293585,268010.9973,521,01/11/2023
SMB,RAM,any,30.43355935,514.4165015,16.90293585,268010.9973,521,01/11/2023
any,SR BSA,any,44.41583902,686.8653864,15.46442444,697168.3672,1015,01/11/2023
SMB,SR BSA,any,44.41583902,686.8653864,15.46442444,697168.3672,1015,01/11/2023
Wholesale,any,any,42.71579941,1147.182874,26.85617242,61947.87521,54,01/11/2023
Wholesale,OTHER,any,42.71579941,1147.182874,26.85617242,61947.87521,54,01/11/2023
Public,any,any,86.79730048,201.4497005,2.320921266,1155314.033,5735,01/11/2023
Public,DIRECT SALES,any,86.94011328,185.3560524,2.131996905,1054861.294,5691,01/11/2023
SMB,any,any,40.24020031,481.336501,11.96158313,4076920.164,8470,01/11/2023
any,BSA,any,42.40876826,555.0978341,13.08922322,1811839.331,3264,01/11/2023
SMB,BSA,any,42.40876826,555.0978341,13.08922322,1811839.331,3264,01/11/2023
any,FIELD SALES,any,26.76882491,372.9873094,13.93364522,4102.860403,11,01/11/2023
SMB,FIELD SALES,any,26.76882491,372.9873094,13.93364522,4102.860403,11,01/11/2023
MLE,DIRECT SALES,any,63.23246841,435.3984414,6.885678392,3893332.863,8942,01/11/2023
any,DIRECT SALES,any,73.45485592,396.6455068,5.399854125,8215321.736,20712,01/11/2023
any,INDIRECT SALES,any,60.64424518,428.7971752,7.07069853,406070.9249,947,01/11/2023
MLE,INDIRECT SALES,any,60.64424518,428.7971752,7.07069853,406070.9249,947,01/11/2023
any,any,any,61.74384645,460.5834766,7.459585093,15262354.66,33137,01/11/2023
any,INDIRECT HUNTING,any,37.57330262,352.6793694,9.386435175,796350.016,2258,01/11/2023
SMB,INDIRECT HUNTING,any,37.57330262,352.6793694,9.386435175,796350.016,2258,01/11/2023
Strategic,DIRECT SALES,any,72.48062566,462.0534249,6.374854255,2808822.77,6079,01/11/2023
any,INDIRECT FRANCHISES,any,36.03905929,414.5846594,11.50375919,5804.185231,14,01/11/2023
SMB,INDIRECT FRANCHISES,any,36.03905929,414.5846594,11.50375919,5804.185231,14,01/11/2023
Strategic,any,any,74.17303204,483.6561332,6.520646655,3126836.901,6465,01/11/2023
MLE,any,any,61.75352079,476.2625029,7.712313351,5883270.698,12353,01/11/2023
any,INDIRECT DEALERS,any,38.52924572,427.0595777,11.08403681,10249.42987,24,01/11/2023
SMB,INDIRECT DEALERS,any,38.52924572,427.0595777,11.08403681,10249.42987,24,01/11/2023
any,DSA,any,59.49712173,663.8060349,11.15694366,83639.56039,126,01/11/2023
SMB,DSA,any,59.49712173,663.8060349,11.15694366,83639.56039,126,01/11/2023
Strategic,OTHER,any,79.26531314,564.8799025,7.126445101,218043.6424,386,01/11/2023
any,DIGITAL,any,36.0938351,879.4827952,24.36656545,475800.1922,541,01/11/2023
SMB,DIGITAL,any,36.0938351,879.4827952,24.36656545,475800.1922,541,01/11/2023
any,OTHER,any,51.82597945,524.1759167,10.1141536,1234434.284,2355,01/11/2023
any,TAM DIRECT SALES,any,53.97376184,592.3229935,10.97427663,682356.0885,1152,01/11/2023
MLE,TAM DIRECT SALES,any,53.97376184,592.3229935,10.97427663,682356.0885,1152,01/11/2023
OTHER,any,any,46.38330519,140.8380418,3.036395126,8450.282508,60,01/11/2023
OTHER,OTHER,any,46.38330519,140.8380418,3.036395126,8450.282508,60,01/11/2023
MLE,OTHER,any,54.57170827,641.6166377,11.75731268,841801.0286,1312,01/11/2023
SMB,OTHER,any,35.45597057,372.0279244,10.49267354,185641.9343,499,01/11/2023
any,PAM,any,54.17994663,758.6772205,14.00291561,149459.4124,197,01/11/2023
SMB,PAM,any,54.17994663,758.6772205,14.00291561,149459.4124,197,01/11/2023
Public,OTHER,any,72.38371029,669.3931074,9.247841879,29453.29673,44,01/11/2023
any,INDIRECT SALES,Fixed Line,52.40557892,585.3002087,11.16866221,43897.51566,75,01/11/2023
MLE,INDIRECT SALES,Fixed Line,52.40557892,585.3002087,11.16866221,43897.51566,75,01/11/2023
Public,any,Fixed Line,60.10718288,1203.636894,20.02484289,110734.5942,92,01/11/2023
MLE,any,Fixed Line,62.33679317,815.1061945,13.07584419,1624506.646,1993,01/11/2023
any,RAM,Fixed Line,27.13399349,197.2541789,7.269633161,12821.52163,65,01/11/2023
SMB,RAM,Fixed Line,27.13399349,197.2541789,7.269633161,12821.52163,65,01/11/2023
any,any,Fixed Line,49.78144439,754.9477289,15.16524356,3013751.334,3992,01/11/2023
any,INDIRECT DEALERS,Fixed Line,47.36978441,259.5295066,5.478798559,1297.647533,5,01/11/2023
SMB,INDIRECT DEALERS,Fixed Line,47.36978441,259.5295066,5.478798559,1297.647533,5,01/11/2023
MLE,DIRECT SALES,Fixed Line,67.44817634,933.4473708,13.8394753,1334829.74,1430,01/11/2023
SMB,any,Fixed Line,37.63005544,290.6158696,7.722972133,331011.4754,1139,01/11/2023
any,INDIRECT HUNTING,Fixed Line,35.42882005,320.0941347,9.03485169,45133.273,141,01/11/2023
SMB,INDIRECT HUNTING,Fixed Line,35.42882005,320.0941347,9.03485169,45133.273,141,01/11/2023
Public,OTHER,Fixed Line,31.72253983,613.0636181,19.32580497,4291.445327,7,01/11/2023
MLE,OTHER,Fixed Line,52.51612952,679.0809981,12.93090341,120197.3367,177,01/11/2023
any,DSA,Fixed Line,16.22824229,79.79928955,4.917309472,1755.58437,22,01/11/2023
SMB,DSA,Fixed Line,16.22824229,79.79928955,4.917309472,1755.58437,22,01/11/2023
any,SR BSA,Fixed Line,36.66191232,254.8962692,6.952617937,37724.64784,148,01/11/2023
SMB,SR BSA,Fixed Line,36.66191232,254.8962692,6.952617937,37724.64784,148,01/11/2023
any,DIRECT SALES,Fixed Line,67.29053352,1400.720857,20.81601652,3084387.328,2202,01/11/2023
Strategic,any,Fixed Line,69.91277304,2310.135646,33.0431128,1607854.409,696,01/11/2023
Wholesale,any,Fixed Line,42.81803888,1154.073215,26.95296761,62319.95361,54,01/11/2023
Wholesale,OTHER,Fixed Line,42.81803888,1154.073215,26.95296761,62319.95361,54,01/11/2023
OTHER,any,Fixed Line,23.13869008,353.8345265,15.29189964,6369.021478,18,01/11/2023
